danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,album_uri,track_number,track_name,album_name,album_img,album_release_date,album_release_year,artist_img
0.544,0.789,3.0,-6.861,1.0,0.0434,0.831,0.195,0.395,0.649,92.995,1IOjRaxCNoomvROP2Msk5j,568920.0,4.0,4y9G2cAlQTIn0U3G59nkm3,12.0,Wolfman's Brother,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.474,0.674,5.0,-7.413,0.0,0.0311,0.858,0.73,0.148,0.677,99.171,6TIk4gOjpu13fMpRWVJSuw,759173.0,4.0,4y9G2cAlQTIn0U3G59nkm3,13.0,Sneakin' Sally Thru The Alley,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.435,0.545,3.0,-8.216,1.0,0.0315,0.897,0.358,0.134,0.269,87.921,4Ro5fCMwohgMqQrRsDH23G,318373.0,4.0,4y9G2cAlQTIn0U3G59nkm3,14.0,Frankie Says,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.349,0.737,5.0,-6.462,1.0,0.031,0.806,0.859,0.478,0.377,117.987,47q3S8wB3uE1M12qGQb1Oa,1114013.0,4.0,4y9G2cAlQTIn0U3G59nkm3,15.0,Twist,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.304,0.557,0.0,-6.937,1.0,0.0287,0.877,0.0129,0.337,0.21,137.11,6gtVxRvbG76YF9W0f7OEGB,364133.0,4.0,4y9G2cAlQTIn0U3G59nkm3,16.0,Sleeping Monkey,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.343,0.949,0.0,-6.284,1.0,0.155,0.805,0.00338,0.845,0.652,90.454,1Xwg9ZpexyE1osG4H6rDbt,215520.0,4.0,4y9G2cAlQTIn0U3G59nkm3,17.0,Rocky Top,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.348,0.713,7.0,-6.405,1.0,0.0314,0.864,0.669,0.977,0.537,142.127,60f6xkbHr5pHyzLF4wmnVL,652547.0,4.0,4y9G2cAlQTIn0U3G59nkm3,18.0,Guyute,LivePhish 04/02/98,https://i.scdn.co/image/7edc3c354312e4bb03c2d535ec566f5ecd9171d3,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.38,0.775,6.0,-6.727,0.0,0.0292,0.527,0.679,0.57,0.558,99.717,4khXbeepla079uBFXvQxsL,859400.0,4.0,251YMVId8YBkTapKyYgExP,1.0,Mike's Song,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.585,0.867,10.0,-7.29,1.0,0.0299,0.746,0.0263,0.367,0.948,140.24,4SUn3tFL2yuQBnjBaSwT7Z,221613.0,4.0,251YMVId8YBkTapKyYgExP,2.0,Old Home Place,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.428,0.878,7.0,-5.947,1.0,0.0461,0.738,0.803,0.71,0.807,141.115,7CjuboegqQx6KPmaF1eXZm,987267.0,4.0,251YMVId8YBkTapKyYgExP,3.0,Weekapaug Groove,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.384,0.259,2.0,-14.465,1.0,0.034,0.977,0.00156,0.501,0.379,168.539,4p8TkH7vWYbvyvOYjcQQjw,179533.0,4.0,251YMVId8YBkTapKyYgExP,4.0,Train Song,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.323,0.578,10.0,-7.88,1.0,0.0294,0.843,0.0288,0.975,0.162,139.991,2iyeH7vteOL05wmURRkici,458960.0,4.0,251YMVId8YBkTapKyYgExP,5.0,Billy Breathes,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.558,0.875,11.0,-6.814,1.0,0.0443,0.862,0.00448,0.753,0.858,147.99,1oHUXg0KWJSuXt1hsNhII2,161440.0,4.0,251YMVId8YBkTapKyYgExP,6.0,Beauty Of My Dreams,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.488,0.771,9.0,-5.623,1.0,0.0306,0.734,0.0269,0.385,0.646,109.74,0chdceS10QU2vBMVfzEbtY,300200.0,3.0,251YMVId8YBkTapKyYgExP,7.0,Dogs Stole Things,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.422,0.672,10.0,-7.039,1.0,0.031,0.869,0.0688,0.399,0.59,93.078,4EsuEWMji0V2jMGyfFrkru,1001853.0,4.0,251YMVId8YBkTapKyYgExP,8.0,Reba,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.391,0.883,9.0,-5.032,1.0,0.0389,0.43,0.296,0.963,0.82,129.818,2DDbjQVMvyH4UPwTPHwQTL,507053.0,4.0,251YMVId8YBkTapKyYgExP,9.0,My Soul,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.455,0.762,3.0,-5.569,1.0,0.0275,0.729,0.00123,0.502,0.877,99.426,0njoGyz7YLEOqgwYP9QOwn,333307.0,4.0,251YMVId8YBkTapKyYgExP,10.0,Roses Are Free,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.444,0.81,5.0,-6.308,0.0,0.0278,0.75,0.479,0.33,0.438,110.446,3v6N2sYQ21YzRv5ohx5wdo,1316933.0,4.0,251YMVId8YBkTapKyYgExP,11.0,Nassau Jam 1,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.329,0.682,2.0,-7.291,1.0,0.0311,0.677,0.864,0.131,0.258,130.044,0AaMPE81nwWq3uISDqppWw,973560.0,4.0,251YMVId8YBkTapKyYgExP,12.0,Piper,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.254,0.842,7.0,-4.935,1.0,0.0378,0.695,0.00271,0.627,0.618,87.52,5UuNRYlbw1nwFnsQDE6atf,413907.0,4.0,251YMVId8YBkTapKyYgExP,13.0,Loving Cup,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.356,0.819,2.0,-7.028,1.0,0.0602,0.754,0.347,0.957,0.584,123.301,66OV0dhIqXRVb9df1pMysM,883920.0,4.0,251YMVId8YBkTapKyYgExP,14.0,Run Like An Antelope,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.413,0.894,9.0,-4.855,1.0,0.0711,0.75,NA,0.49,0.308,86.646,4BLsxDPaiBZwhObs22BzfF,276880.0,4.0,251YMVId8YBkTapKyYgExP,15.0,Carini,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.399,0.73,5.0,-5.795,1.0,0.0471,0.877,0.0,0.745,0.818,120.932,5QuaxXWcsHVa7rMQyRktZy,375533.0,4.0,251YMVId8YBkTapKyYgExP,16.0,Halley's Comet,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.276,0.944,7.0,-5.03,1.0,0.0502,0.594,0.167,0.829,0.543,96.06,2JozsL1ayPPjrZsOlQwHuk,204827.0,4.0,251YMVId8YBkTapKyYgExP,17.0,Tweezer Reprise,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.6,0.912,5.0,-6.279,1.0,0.0302,0.432,0.699,0.189,0.962,97.992,3Xpo9NNjuLqCnwhoMdn6WI,218280.0,4.0,251YMVId8YBkTapKyYgExP,18.0,Funky Bitch,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.572,0.87,5.0,-7.067,1.0,0.0276,0.57,0.71,0.093,0.941,98.001,4NymX4Vjk6oJDOKZobeoto,355427.0,4.0,251YMVId8YBkTapKyYgExP,19.0,Nassau Jam 2,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.466,0.893,7.0,-6.327,0.0,0.0451,0.772,0.476,0.0818,0.767,88.431,01ojsEtmouLnfyVfqPuo6b,608787.0,4.0,251YMVId8YBkTapKyYgExP,20.0,Birds Of A Feather,LivePhish 04/03/98,https://i.scdn.co/image/0a44ac315bc3a7a93e654becf8e3f232602950ed,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.366,0.827,4.0,-7.432,0.0,0.0337,0.728,0.589,0.399,0.729,91.006,4pGtPuX8S6XuD4VMb6HTDl,1018920.0,4.0,0FIfvddmKMKwRxo9xHkjZD,1.0,Tweezer,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.3,0.836,2.0,-6.032,1.0,0.0367,0.868,0.74,0.715,0.483,114.172,1H6npC9jJ7CayhXUJIPFNq,667853.0,3.0,0FIfvddmKMKwRxo9xHkjZD,2.0,Taste,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.594,0.755,2.0,-7.421,1.0,0.0454,0.788,0.0467,0.979,0.438,109.956,4t9sqgPvEqKfs0ff2veVB9,229227.0,4.0,0FIfvddmKMKwRxo9xHkjZD,3.0,Bouncing Around The Room,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.416,0.888,5.0,-5.714,1.0,0.0362,0.553,0.551,0.98,0.875,105.547,1dl5jA8V2rJKOM5au4wCcT,417613.0,4.0,0FIfvddmKMKwRxo9xHkjZD,4.0,Funky Bitch,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.546,0.733,4.0,-9.22,1.0,0.0342,0.851,0.216,0.879,0.817,120.573,3737Kz8m6QPnKO14FLVYVN,275693.0,4.0,0FIfvddmKMKwRxo9xHkjZD,5.0,Ginseng Sullivan,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.457,0.729,10.0,-7.507,1.0,0.0302,0.863,0.509,0.938,0.627,105.065,0SpkHeCKR1zwjzMCXldThw,606893.0,3.0,0FIfvddmKMKwRxo9xHkjZD,6.0,Limb By Limb,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.462,0.451,9.0,-11.221,1.0,0.0306,0.701,0.32,0.967,0.314,94.537,5geWIvHFuJSXjEnf968WTQ,179653.0,3.0,0FIfvddmKMKwRxo9xHkjZD,7.0,Lawn Boy,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.269,0.763,11.0,-5.417,0.0,0.0356,0.795,0.0013,0.953,0.539,84.064,31trIykVwVAkNLrzVnC8SG,511093.0,4.0,0FIfvddmKMKwRxo9xHkjZD,8.0,Character Zero,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.342,0.88,7.0,-7.119,0.0,0.032,0.642,0.684,0.358,0.516,92.531,0BQ7IZCgEr1P3mdKcuLA8j,957053.0,4.0,0FIfvddmKMKwRxo9xHkjZD,9.0,Birds Of A Feather,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.471,0.66,7.0,-8.716,0.0,0.03,0.761,0.877,0.583,0.296,122.538,5wGM0Knt4z3z6uLcFzGC4B,1000920.0,4.0,0FIfvddmKMKwRxo9xHkjZD,10.0,2001,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.333,0.852,8.0,-7.447,1.0,0.0479,0.755,0.515,0.717,0.443,147.678,2j6xPqSLUlMiGfZrsolGkD,755480.0,3.0,0FIfvddmKMKwRxo9xHkjZD,11.0,Brother 1,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.286,0.823,5.0,-11.363,0.0,0.364,0.941,0.151,0.898,0.0381,106.722,5uXnszTYl4QVroOQOZrbWI,62653.0,4.0,0FIfvddmKMKwRxo9xHkjZD,12.0,Brother 2,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.409,0.712,4.0,-7.533,0.0,0.0377,0.782,0.331,0.397,0.617,125.576,5NQkzcrLfe6uA1LFo4YsOz,1069227.0,4.0,0FIfvddmKMKwRxo9xHkjZD,13.0,Ghost,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.367,0.718,0.0,-7.549,1.0,0.0344,0.874,0.29,0.694,0.313,117.283,21Zyr2fcEoYQ9ZunADIkoN,747013.0,4.0,0FIfvddmKMKwRxo9xHkjZD,14.0,The Lizards,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.342,0.85,11.0,-7.579,0.0,0.0417,0.844,0.852,0.926,0.559,97.194,2p0MrlRLvgInbbdx44JFS8,985227.0,4.0,0FIfvddmKMKwRxo9xHkjZD,15.0,David Bowie,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.412,0.562,2.0,-7.846,1.0,0.0299,0.87,0.476,0.96,0.461,94.334,4NHo5zzo0dCe9oH7dyep5U,1000800.0,4.0,0FIfvddmKMKwRxo9xHkjZD,16.0,Harry Hood,LivePhish 04/04/98,https://i.scdn.co/image/d036c57ae9d2c2787cb5390f69b94e21bd42a735,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.506,0.826,9.0,-5.954,1.0,0.041,0.92,0.0357,0.697,0.737,103.063,0sOXksb19OzuYdQbdlTJzV,143467.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,1.0,The Oh Kee Pa Ceremony,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.382,0.83,5.0,-7.194,1.0,0.0523,0.656,0.398,0.932,0.344,99.487,0vceujlg8zSp0yagxq9cl3,1553333.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,2.0,You Enjoy Myself,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.224,0.776,7.0,-6.762,1.0,0.0404,0.735,0.671,0.598,0.533,88.66,5MdC83Kfhxk9eqzOtx44Kn,635627.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,3.0,Theme From The Bottom,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.465,0.541,9.0,-8.408,1.0,0.0257,0.823,0.131,0.404,0.321,91.46,1hWA8u1qXMT2MaDm1vDPeX,628413.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,4.0,McGrupp and the Watchful Hosemasters,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.495,0.817,5.0,-5.779,1.0,0.0317,0.698,0.63,0.444,0.569,115.412,1LkrPeoVwvRzXHIx6VfIqo,685360.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,5.0,Bathtub Gin,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.442,0.747,4.0,-7.419,1.0,0.0347,0.581,0.0418,0.144,0.342,91.514,6yCIMQ9eSCnaXvKLLduRrl,636213.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,6.0,Cities,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.31,0.899,0.0,-6.32,1.0,0.0465,0.789,0.0436,0.235,0.791,140.107,6lMbM5OgAhNXTvmeP8msln,265920.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,7.0,Sparkle,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.438,0.811,8.0,-6.086,0.0,0.034,0.625,0.516,0.902,0.526,114.925,5GHxvVVbiI8fhphcd0WSRJ,718453.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,8.0,Split Open And Melt,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.274,0.782,4.0,-6.516,0.0,0.0372,0.562,0.172,0.897,0.584,142.002,7aLCVDbDAILhNnUFCJPKhi,990800.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,9.0,Down With Disease,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.452,0.651,9.0,-8.695,1.0,0.0349,0.817,0.0275,0.366,0.548,110.867,4aqCaf6QziIahWbQVodlPk,859613.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,10.0,Ya Mar,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.348,0.584,0.0,-7.203,1.0,0.0312,0.851,0.199,0.185,0.246,76.226,0rSTTyLNuwpZsIGuDDFtkK,680253.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,11.0,Prince Caspian,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.534,0.909,5.0,-7.867,1.0,0.0606,0.47,0.348,0.557,0.529,90.339,04xNCRMGLm1vpjbYgIdk67,485133.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,12.0,Maze,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.546,0.727,7.0,-8.562,1.0,0.0379,0.778,0.062,0.47,0.755,88.396,5pOO6jEgjh3psC4ahpJEP5,304480.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,13.0,Shafty,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.416,0.93,9.0,-5.552,1.0,0.039,0.701,0.567,0.454,0.758,94.753,3mO2y6FK02RYIiNisTblV3,503293.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,14.0,Possum,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.586,0.931,11.0,-6.318,0.0,0.122,0.704,0.022,0.708,0.525,98.551,0xhSsFzHWFw58m8Kl8BO6R,777413.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,15.0,Cavern,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.266,0.763,8.0,-5.876,1.0,0.0486,0.675,2.11e-4,0.945,0.444,139.627,0Iz5mD4VNJPCAEWjVVdj51,401133.0,4.0,77Ry6uWRO1GdHkuPaPUPGI,16.0,Bold As Love,LivePhish 04/05/98,https://i.scdn.co/image/0b6060ae115ca2a6aa02b6202e03a86c58194564,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.493,0.926,7.0,-5.332,0.0,0.0989,0.371,0.959,0.545,0.531,142.797,0RVgkGMiBVGqYyiLLkRnQV,208053.0,3.0,4QptwLSJPtQV3xI05tj96g,1.0,Buried Alive,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.53,0.884,0.0,-5.878,1.0,0.0436,0.568,0.00144,0.289,0.696,123.677,5PiRo8dDfARTxzkeonsm8O,251133.0,4.0,4QptwLSJPtQV3xI05tj96g,2.0,AC/DC Bag,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.44,0.87,4.0,-5.551,0.0,0.0429,0.482,0.277,0.23,0.688,126.936,67N51IF6a3ugYnC5FHJuXy,907547.0,4.0,4QptwLSJPtQV3xI05tj96g,3.0,Ghost,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.483,0.83,7.0,-7.954,1.0,0.0395,0.331,0.001,0.185,0.677,93.932,3YUPOEGse6PsD4RNxPYpaV,437667.0,4.0,4QptwLSJPtQV3xI05tj96g,4.0,Cities,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.352,0.821,10.0,-6.68,1.0,0.0365,0.597,0.0446,0.951,0.547,106.133,3D8yrsqneCQ4eI6398MlSL,548360.0,3.0,4QptwLSJPtQV3xI05tj96g,5.0,Limb By Limb,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.503,0.201,2.0,-18.517,1.0,0.0336,0.94,0.00255,0.935,0.462,84.899,7tVXNbnWhaAyc6gnz7HGMD,212307.0,4.0,4QptwLSJPtQV3xI05tj96g,6.0,Train Song,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.474,0.695,7.0,-6.865,1.0,0.029,0.675,0.00458,0.981,0.435,130.806,6z8cUSDb5b3aOyPBXWecmt,508067.0,4.0,4QptwLSJPtQV3xI05tj96g,7.0,Roggae,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.456,0.927,5.0,-6.57,1.0,0.0849,0.195,0.199,0.955,0.527,90.423,7KlwAAnU8KEhYmuzCNnSVr,723560.0,4.0,4QptwLSJPtQV3xI05tj96g,8.0,Maze,LivePhish 07/06/98,https://i.scdn.co/image/089222298c64d976f5df122f391bcc41249c8405,1998,1998.0,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
